42200002,30200001,12
42200002,30200002,11
42200002,30600003,11
42200002,30600004,10
42200002,30600001,10
42200002,30600002,11
42200002,14200001,10
42200002,14200002,10
42200002,15200005,5
42200002,15200004,7
42200002,15200003,6
42200002,15200002,6
42200002,17300002,13
42200002,17300001,12
42200002,15200001,7
42200002,13900001,12
42200002,13900002,13
42200002,33200003,10
42200002,33200004,11
42200002,26900004,6
42200002,8000001,4
42200002,33200001,11
42200002,33200002,11
42200002,26900002,6
42200002,8000002,5
42200002,33200007,8
42200002,33200005,11
42200002,33200006,10
42200002,42200004,3
42200002,42200001,2
42200002,40300001,8
42200002,40300002,8
42200002,30400001,5
42200002,3300003,12
42200002,3300001,11
42200002,41100002,6
42200002,41100001,6
42200002,18600004,11
42200002,18600003,10
42200002,18600002,10
42200002,14400002,10
42200002,18600001,9
42200002,14400001,10
42200002,39600001,10
42200002,39600002,11
42200002,20900002,10
47300001,300005,6
47300001,300001,6
47300001,44400002,12
47300001,300002,7
47300001,300003,6
47300001,51100002,11
47300001,21700002,4
47300001,51100001,11
47300001,47300002,1
47300001,9500001,6
47300001,9500002,8
47300001,9500003,9
47300001,9500004,8
47300001,14100002,9
47300001,14100001,9
47300001,35100001,13
47300001,25000002,6
47300001,25000001,6
47300001,33600001,8
47300001,33600002,7
47300001,13000002,11
47300001,30200001,4
47300001,30200002,3
47300001,39400001,13
47300001,15200005,5
47300001,15200004,5
47300001,15200003,3
47300001,15200002,3
47300001,15200001,2
47300001,13900001,6
47300001,13900002,7
47300001,50000003,11
47300001,26900004,10
47300001,8000001,9
47300001,50000001,10
47300001,26900002,9
47300001,50000002,11
47300001,8000002,10
47300001,42200004,7
47300001,42200002,8
47300001,42200001,5
47300001,40300001,6
47300001,40300002,6
47300001,3300003,9
47300001,3300001,9
47300001,41100002,10
47300001,41100001,10
47300001,25100001,8
47300001,25100002,7
47300001,20900002,4
47300002,300005,6
47300002,300001,5
47300002,44400002,11
47300002,300002,6
47300002,300003,5
47300002,51100002,11
47300002,21700002,4
47300002,51100001,10
47300002,9500001,6
47300002,47300001,1
47300002,9500002,8
47300002,9500003,9
47300002,9500004,8
47300002,14100002,10
47300002,14100001,10
47300002,35100001,13
47300002,25000002,6
47300002,25000001,6
47300002,33600001,7
47300002,33600002,6
47300002,13000002,11
47300002,30200001,5
47300002,30200002,4
47300002,15200005,5
47300002,15200004,4
47300002,15200003,2
47300002,15200002,2
47300002,15200001,1
47300002,13900001,6
47300002,13900002,7
47300002,50000003,11
47300002,26900004,9
47300002,8000001,9
47300002,50000001,10
47300002,26900002,9
47300002,50000002,12
47300002,8000002,9
47300002,42200004,7
47300002,42200002,7
47300002,42200001,5
47300002,40300001,6
47300002,40300002,5
47300002,30400001,12
47300002,3300003,9
47300002,3300001,8
47300002,41100002,9
47300002,41100001,9
47300002,25100001,9
47300002,25100002,7
47300002,20900002,3
30200001,21700002,8
30200001,47300002,4
30200001,9500001,3
30200001,47300001,4
30200001,9500002,4
30200001,9500003,5
30200001,9500004,4
30200001,14100002,5
30200001,14100001,5
30200001,25000002,9
30200001,25000001,9
30200001,56500001,16
30200001,56500002,16
30200001,33600001,10
30200001,33600002,9
30200001,13000002,8
30200001,30200002,1
30200001,39400001,10
30200001,15200005,8
30200001,15200004,7
30200001,15200003,6
30200001,15200002,7
30200001,26100009,11
30200001,15200001,6
30200001,26100007,12
30200001,26100008,11
30200001,26100005,12
30200001,28200001,12
30200001,28200002,11
30200001,13900001,6
30200001,13900002,6
30200001,50000003,7
30200001,24800004,11
30200001,24800001,11
30200001,50000001,5
30200001,50000002,7
30200001,24800005,12
30200001,24800006,13
30200001,42200004,10
30200001,42200002,11
30200001,42200001,9
30200001,40300001,10
30200001,40300002,10
30200001,41100002,12
30200001,41100001,12
30200001,16300001,10
30200001,16300002,10
30200001,25100001,5
30200001,25100002,3
30200001,20900002,8
30200002,300005,9
30200002,300001,9
30200002,300002,9
30200002,300003,9
30200002,21700002,7
30200002,51100001,14
30200002,47300002,3
30200002,9500001,3
30200002,47300001,3
30200002,9500002,5
30200002,9500003,6
30200002,9500004,5
30200002,14100002,6
30200002,14100001,6
30200002,25000002,9
30200002,25000001,9
30200002,56500001,17
30200002,56500002,17
30200002,33600001,9
30200002,33600002,9
30200002,13000002,8
30200002,30200001,1
30200002,39400001,10
30200002,15200005,8
30200002,15200004,7
30200002,15200003,5
30200002,15200002,6
30200002,15200001,5
30200002,26100007,13
30200002,28200002,12
30200002,13900001,5
30200002,13900002,6
30200002,50000003,8
30200002,24800004,12
30200002,24800001,12
30200002,50000001,6
30200002,50000002,8
30200002,24800005,12
30200002,42200004,10
30200002,42200002,10
30200002,42200001,8
30200002,40300001,9
30200002,40300002,9
30200002,41100002,13
30200002,41100001,13
30200002,16300001,11
30200002,16300002,11
30200002,25100001,5
30200002,25100002,4
30200002,20900002,7
25100001,21700002,11
25100001,47300002,9
25100001,9500001,7
25100001,47300001,8
25100001,9500002,9
25100001,9500003,10
25100001,9500004,9
25100001,14100002,8
25100001,14100001,8
25100001,60700005,12
25100001,60700006,11
25100001,20800002,10
25100001,25000002,13
25100001,20800001,10
25100001,25000001,13
25100001,60700002,12
25100001,33600001,6
25100001,33600002,6
25100001,4600001,13
25100001,13000002,4
25100001,30200001,5
25100001,30200002,5
25100001,39400002,7
25100001,39400001,6
25100001,15200005,13
25100001,15200004,11
25100001,15200003,10
25100001,15200002,10
25100001,26100009,11
25100001,26100010,12
25100001,15200001,9
25100001,26100007,12
25100001,26100008,11
25100001,26100005,15
25100001,26100006,18
25100001,26100003,12
25100001,26100004,12
25100001,26100001,12
25100001,26100002,11
25100001,13900001,2
25100001,13900002,2
25100001,50000003,10
25100001,24800004,9
25100001,24800001,9
25100001,50000001,9
25100001,50000002,11
25100001,24800005,8
25100001,24800006,10
25100001,42200001,13
25100001,40300001,10
25100001,40300002,10
25100001,3300003,10
25100001,3300001,11
25100001,25100002,1
25100001,20900002,5
25100002,300001,12
25100002,21700002,10
25100002,47300002,8
25100002,9500001,6
25100002,47300001,7
25100002,9500002,8
25100002,9500003,9
25100002,9500004,8
25100002,14100002,7
25100002,14100001,7
25100002,60700005,13
25100002,60700006,12
25100002,20800002,11
25100002,25000002,12
25100002,20800001,11
25100002,25000001,12
25100002,33600001,7
25100002,33600002,6
25100002,13000002,5
25100002,30200001,4
25100002,30200002,4
25100002,39400002,7
25100002,39400001,6
25100002,15200005,12
25100002,15200004,10
25100002,15200003,10
25100002,15200002,10
25100002,26100009,11
25100002,26100010,12
25100002,15200001,9
25100002,26100007,12
25100002,26100008,11
25100002,26100005,14
25100002,26100006,17
25100002,26100003,12
25100002,26100004,12
25100002,26100001,12
25100002,26100002,11
25100002,13900001,3
25100002,13900002,2
25100002,50000003,9
25100002,24800004,9
25100002,24800001,9
25100002,50000001,8
25100002,50000002,10
25100002,24800005,9
25100002,24800006,11
25100002,42200004,13
25100002,42200001,11
25100002,40300001,10
25100002,40300002,10
25100002,3300003,11
25100002,3300001,12
25100002,25100001,1
25100002,20900002,6
39400002,44400002,12
39400002,26100003,10
39400002,13900001,8
39400002,30700001,10
39400002,13900002,7
39400002,30700002,8
39400002,60700007,8
39400002,24800004,7
39400002,60700008,8
39400002,24800001,7
39400002,60700005,5
39400002,60700006,5
39400002,60700003,6
39400002,20800002,3
39400002,60700004,6
39400002,20800001,3
39400002,60700001,5
39400002,24800005,5
39400002,60700002,5
39400002,24800006,7
39400002,33600001,10
39400002,33600002,9
39400002,4600001,8
39400002,13000002,5
39400002,4600002,9
39400002,34800004,10
39400002,3300003,14
39400002,34800003,9
39400002,39400001,1
39400002,25100001,7
39400002,25100002,8
39400002,20900002,10
39400001,44400002,12
39400001,26100003,10
39400001,47300001,13
39400001,13900001,7
39400001,30700001,11
39400001,13900002,6
39400001,30700002,9
39400001,60700007,9
39400001,24800004,6
39400001,60700008,9
39400001,24800001,6
39400001,60700005,6
39400001,60700006,5
39400001,60700003,7
39400001,20800002,4
39400001,60700004,7
39400001,20800001,4
39400001,60700001,6
39400001,24800005,5
39400001,60700002,6
39400001,24800006,8
39400001,33600001,9
39400001,33600002,8
39400001,4600001,8
39400001,13000002,5
39400001,4600002,9
39400001,30200001,11
39400001,30200002,11
39400001,34800004,11
39400001,3300003,13
39400001,34800003,10
39400001,39400002,1
39400001,25100001,6
39400001,25100002,7
39400001,20900002,9
34800004,23500003,14
34800004,23500002,14
34800004,34800003,1
34800004,39000002,13
34800004,39000001,12
34800004,39400002,9
34800004,7900001,9
34800004,39400001,10
34800004,24800004,15
34800004,24800001,15
34800004,60700005,11
34800004,60700006,10
34800004,60700003,12
34800004,20800002,11
34800004,60700004,12
34800004,20800001,11
34800004,60700001,11
34800004,24800005,13
34800004,60700002,11
34800003,23500003,15
34800003,23500002,15
34800003,34800004,1
34800003,39000001,11
34800003,39400002,8
34800003,39400001,9
34800003,24800004,14
34800003,24800001,14
34800003,60700005,10
34800003,60700006,9
34800003,60700003,11
34800003,20800002,10
34800003,60700004,11
34800003,20800001,10
34800003,60700001,10
34800003,24800005,12
34800003,60700002,10
34800003,24800006,15
7900004,23500003,5
7900004,8700001,12
7900004,8700002,12
7900004,23500002,6
7900004,13200002,9
7900004,13200001,9
7900004,13200004,6
7900004,13200003,8
7900004,18200002,9
7900004,18200001,9
7900004,24600002,14
7900004,24600001,12
7900004,7900001,2
7900004,22600001,4
7900004,7900002,2
7900004,22600002,5
7900004,7900003,2
7900004,41600001,11
7900004,41600002,11
7900004,7900005,1
7900004,2000003,7
7900004,2000001,9
7900004,2000002,9
7900005,23500003,5
7900005,23500002,5
7900005,13200002,11
7900005,13200001,11
7900005,13200004,7
7900005,13200003,6
7900005,39000001,16
7900005,18200002,7
7900005,18200001,7
7900005,24600002,12
7900005,24600001,11
7900005,7900001,2
7900005,22600001,3
7900005,7900002,1
7900005,22600002,4
7900005,7900003,2
7900005,41600001,10
7900005,7900004,1
7900005,41600002,10
7900005,2000003,6
7900005,2000001,8
7900005,2000002,8
13200004,8700001,8
13200004,8700002,8
13200004,24600002,9
13200004,24600001,7
13200004,41600001,16
13200004,37600002,11
13200004,37600001,12
13200004,10500001,12
13200004,10500002,14
13200004,23500003,8
13200004,34000001,12
13200004,23500002,9
13200004,34000002,12
13200004,13200002,5
13200004,13200001,5
13200004,13200003,4
13200004,18200002,12
13200004,18200001,12
13200004,7900001,8
13200004,22600001,9
13200004,7900002,8
13200004,22600002,11
13200004,7900003,6
13200004,7900004,6
13200004,7900005,8
13200004,2000003,13
13200004,2000002,14
13200003,8700001,11
13200003,8700002,10
13200003,24600002,11
13200003,24600001,9
13200003,41600001,13
13200003,41600002,13
13200003,37600002,13
13200003,37600001,13
13200003,10500001,14
13200003,10500002,15
13200003,23500003,11
13200003,23500002,12
13200003,13200002,6
13200003,13200001,8
13200003,13200004,4
13200003,18200002,9
13200003,18200001,9
13200003,7900001,8
13200003,22600001,6
13200003,7900002,7
13200003,22600002,8
13200003,7900003,8
13200003,7900004,8
13200003,7900005,6
13200003,2000003,10
13200003,2000002,11
8000001,300005,4
8000001,300001,4
8000001,44400002,13
8000001,40200002,12
8000001,300002,3
8000001,40200001,10
8000001,300003,4
8000001,51100002,10
8000001,21700002,6
8000001,51100001,10
8000001,47300002,9
8000001,17900002,13
8000001,47300001,9
8000001,25000002,11
8000001,25000001,11
8000001,33600001,12
8000001,30600004,13
8000001,14200001,8
8000001,14200002,8
8000001,15200005,9
8000001,15200004,11
8000001,15200003,8
8000001,15200002,8
8000001,17300002,10
8000001,17300001,9
8000001,15200001,9
8000001,43700009,11
8000001,43700010,11
8000001,33200003,7
8000001,33200004,7
8000001,26900004,4
8000001,43700001,11
8000001,33200001,8
8000001,33200002,8
8000001,26900002,4
8000001,8000002,2
8000001,33200007,6
8000001,33200008,9
8000001,43700005,12
8000001,33200005,7
8000001,33200006,6
8000001,42200004,7
8000001,42200002,4
8000001,42200001,4
8000001,40300001,8
8000001,40300002,8
8000001,30400001,6
8000001,3300003,11
8000001,3300001,10
8000001,41100002,10
8000001,41100001,10
8000001,18600004,8
8000001,18600003,8
8000001,18600002,8
8000001,14400002,11
8000001,22800002,11
8000001,18600001,7
8000001,14400001,11
8000001,22800001,12
8000001,39600001,11
8000001,39600002,11
8000001,20900002,10
18600002,300005,8
18600002,300001,9
18600002,40200002,8
18600002,300002,9
18600002,40200001,9
18600002,300003,8
18600002,17900002,8
18600002,17900001,8
18600002,14200001,5
18600002,14200002,5
18600002,48200006,12
18600002,48200005,12
18600002,48200004,11
18600002,48200003,11
18600002,48200002,12
18600002,48200001,13
18600002,17300002,3
18600002,17300001,2
18600002,44600001,14
18600002,44600003,13
18600002,17700001,9
18600002,17700002,9
18600002,43700009,4
18600002,43700010,4
18600002,33200003,7
18600002,43700004,5
18600002,33200004,6
18600002,26900004,5
18600002,8000001,8
18600002,43700001,4
18600002,33200001,8
18600002,43700002,5
18600002,33200002,8
18600002,26900002,6
18600002,8000002,7
18600002,33200007,8
18600002,43700007,8
18600002,33200008,9
18600002,43700008,8
18600002,43700005,7
18600002,33200005,5
18600002,43700006,6
18600002,33200006,5
18600002,42200002,11
18600002,12800002,10
18600002,42200001,10
18600002,12800001,10
18600002,40300001,12
18600002,40300002,12
18600002,30400001,9
18600002,18600004,2
18600002,18600003,1
18600002,22800002,12
18600002,18600001,1
18600002,14400001,13
18600001,300005,7
18600001,300001,8
18600001,40200002,9
18600001,300002,8
18600001,40200001,10
18600001,300003,7
18600001,21700002,9
18600001,17900002,8
18600001,17900001,8
18600001,14200001,5
18600001,14200002,5
18600001,48200006,13
18600001,48200005,13
18600001,48200004,12
18600001,48200003,12
18600001,48200002,13
18600001,48200001,13
18600001,17300002,4
18600001,17300001,3
18600001,44600003,13
18600001,17700001,10
18600001,17700002,10
18600001,43700009,5
18600001,43700010,5
18600001,33200003,8
18600001,43700004,6
18600001,33200004,7
18600001,26900004,4
18600001,8000001,7
18600001,43700001,5
18600001,33200001,8
18600001,43700002,6
18600001,33200002,8
18600001,26900002,5
18600001,8000002,6
18600001,33200007,7
18600001,43700007,9
18600001,33200008,9
18600001,43700008,9
18600001,43700005,8
18600001,33200005,6
18600001,43700006,6
18600001,33200006,6
18600001,42200002,10
18600001,12800002,11
18600001,42200001,10
18600001,12800001,11
18600001,40300001,11
18600001,40300002,11
18600001,30400001,8
18600001,3300001,13
18600001,18600004,3
18600001,18600003,1
18600001,18600002,1
18600001,22800002,13
18600001,14400001,13
43700002,40200002,10
43700002,17900002,8
43700002,17900001,8
43700002,26700002,7
43700002,26700001,7
43700002,58200001,11
43700002,42000001,11
43700002,14200001,7
43700002,14200002,7
43700002,48200006,8
43700002,48200005,8
43700002,48200004,9
43700002,48200003,9
43700002,48200002,8
43700002,48200001,7
43700002,17300002,5
43700002,17300001,5
43700002,44600001,10
43700002,44600002,10
43700002,44600003,9
43700002,44600004,10
43700002,17700001,10
43700002,17700002,10
43700002,43700009,1
43700002,43700010,1
43700002,33200003,8
43700002,43700004,1
43700002,33200004,5
43700002,26900004,10
43700002,43700001,1
43700002,33200001,8
43700002,33200002,8
43700002,8000002,11
43700002,33200007,9
43700002,43700007,3
43700002,33200008,9
43700002,43700008,3
43700002,43700005,2
43700002,33200005,8
43700002,43700006,1
43700002,33200006,8
43700002,12800002,5
43700002,12800001,5
43700002,49500004,8
43700002,49500003,8
43700002,49500002,9
43700002,49500001,7
43700002,18600004,5
43700002,18600003,5
43700002,18600002,5
43700002,18600001,6
43700001,40200002,10
43700001,17900002,9
43700001,17900001,9
43700001,26700002,8
43700001,26700001,7
43700001,58200001,12
43700001,42000001,12
43700001,14200001,7
43700001,14200002,7
43700001,48200006,9
43700001,48200005,9
43700001,48200004,10
43700001,48200003,10
43700001,48200002,9
43700001,48200001,8
43700001,17300002,5
43700001,17300001,5
43700001,44600001,11
43700001,44600002,10
43700001,44600003,10
43700001,44600004,11
43700001,17700001,11
43700001,17700002,11
43700001,43700009,1
43700001,43700010,4
43700001,33200003,9
43700001,43700004,2
43700001,33200004,6
43700001,26900004,9
43700001,8000001,11
43700001,33200001,9
43700001,43700002,1
43700001,33200002,9
43700001,26900002,10
43700001,8000002,10
43700001,33200007,9
43700001,43700007,4
43700001,33200008,10
43700001,43700008,4
43700001,43700005,3
43700001,33200005,7
43700001,43700006,1
43700001,33200006,7
43700001,12800002,6
43700001,12800001,6
43700001,30400001,13
43700001,49500004,9
43700001,49500003,10
43700001,49500002,10
43700001,49500001,8
43700001,18600004,4
43700001,18600003,4
43700001,18600002,4
43700001,18600001,5
25700002,21300006,8
25700002,21300005,8
25700002,21300002,6
25700002,21300001,7
25700002,21300004,6
25700002,21300003,6
25700002,25700001,1
25700002,25700003,3
25700002,25700004,3
25700002,44600004,16
25700002,25700006,3
25700002,25700007,1
25700002,34700001,14
25700002,26700002,5
25700002,26700001,6
25700002,42000001,9
25700002,8600002,13
25700002,8600001,13
25700002,800005,9
25700002,800001,10
25700002,800002,11
25700002,800003,10
25700002,800004,10
25700002,49500004,11
25700002,49500003,12
25700002,49500002,12
25700002,49500001,11
25700002,26600002,10
25700002,26600001,11
25700002,26600003,11
25700002,29300002,11
25700002,29300001,11
25700001,21300006,8
25700001,21300005,9
25700001,21300002,7
25700001,21300001,7
25700001,21300004,6
25700001,21300003,6
25700001,25700002,1
25700001,44600002,15
25700001,25700003,3
25700001,25700004,3
25700001,44600004,15
25700001,25700006,3
25700001,25700007,1
25700001,26700002,5
25700001,26700001,5
25700001,43700007,12
25700001,42000001,8
25700001,8600002,13
25700001,8600001,13
25700001,800005,9
25700001,800001,10
25700001,800002,11
25700001,800003,10
25700001,800004,11
25700001,49500004,11
25700001,49500003,11
25700001,49500002,11
25700001,49500001,11
25700001,26600002,11
25700001,26600001,11
25700001,26600003,11
25700001,29300002,11
25700001,29300001,11
21300002,21300006,2
21300002,21300005,2
21300002,21300001,1
21300002,21300004,1
21300002,21300003,3
21300002,25700001,7
21300002,48800001,5
21300002,25700002,6
21300002,48800002,5
21300002,25700003,6
21300002,48800003,8
21300002,25700004,6
21300002,48800004,8
21300002,25700006,7
21300002,25700007,7
21300002,51500002,10
21300002,51500001,10
21300002,34700001,17
21300002,51500004,11
21300002,51500003,11
21300002,51500006,10
21300002,51500005,11
21300002,51500007,11
21300002,8600002,7
21300002,8600001,7
21300002,800005,11
21300002,800001,13
21300002,26600002,13
21300002,26600001,13
21300002,26600003,14
21300001,21300006,2
21300001,21300005,2
21300001,21300002,1
21300001,21300004,1
21300001,21300003,3
21300001,25700001,7
21300001,48800001,4
21300001,25700002,7
21300001,48800002,5
21300001,25700003,6
21300001,48800003,7
21300001,25700004,7
21300001,48800004,7
21300001,25700006,8
21300001,25700007,8
21300001,51500002,9
21300001,51500001,10
21300001,34700001,17
21300001,51500004,11
21300001,51500003,11
21300001,51500006,9
21300001,51500005,11
21300001,51500007,10
21300001,8600002,7
21300001,8600001,6
21300001,800005,12
21300001,26600002,14
21300001,26600001,14
21300001,26600003,14
48800002,21300006,4
48800002,21300005,5
48800002,8600002,9
48800002,8600001,9
48800002,21300002,6
48800002,21300001,5
48800002,21300004,6
48800002,21300003,6
48800002,48800001,1
48800002,48800003,2
48800002,48800004,2
48800002,51500002,5
48800002,51500001,5
48800002,51500004,6
48800002,51500003,6
48800002,51500006,4
48800002,51500005,6
48800002,51500007,5
48800002,26800001,8
48800002,26800002,8
48800002,26800003,7
48800002,26800004,9
48800002,26800006,8
48800001,21300006,4
48800001,21300005,4
48800001,8600002,9
48800001,8600001,9
48800001,21300002,5
48800001,21300001,5
48800001,21300004,5
48800001,21300003,5
48800001,48800002,1
48800001,25700003,11
48800001,48800003,3
48800001,48800004,3
48800001,51500002,6
48800001,51500001,6
48800001,51500004,7
48800001,51500003,7
48800001,51500006,5
48800001,51500005,7
48800001,51500007,6
48800001,26800001,8
48800001,26800002,9
48800001,26800003,7
48800001,26800004,9
48800001,26800006,8
51500002,21300006,9
51500002,21300005,9
51500002,21300002,10
